Field,Career,GPA,Extracurricular_Activities,Internships,Projects,Leadership_Positions,Field_Specific_Courses,Research_Experience,Coding_Skills,Communication_Skills,Problem_Solving_Skills,Teamwork_Skills,Analytical_Skills,Presentation_Skills,Networking_Skills,Industry_Certifications
Chemistry,Organic Chemist,3.41,3,0,2,1,7,1,2,2,0,2,3,2,4,0
Finance,Financial Controller,2.88,1,0,2,0,1,0,0,1,0,4,7,0,3,0
Biology,Geneticist,3.82,2,0,3,1,5,0,2,0,4,3,2,2,4,1
Computer Science,Software Developer,3.14,7,2,2,0,9,1,7,2,1,2,2,3,0,1
Art,Artist,3.52,6,0,3,0,9,0,4,2,0,0,3,1,3,1
Computer Science,Web Developer,3.23,9,2,1,1,3,0,9,3,3,2,0,1,3,1
Physics,Quantum Physicist,3.53,8,1,4,1,9,0,2,4,2,0,0,2,3,0
Marketing,Digital Marketing Specialist,3.46,3,2,1,0,3,1,3,10,1,3,3,1,0,1
Architecture,Architectural Technologist,3.48,8,0,1,1,4,1,3,3,4,0,0,3,1,0
Business,Manager,3.71,5,0,1,1,3,0,3,7,0,4,1,4,0,1
Art,Art Director,2.31,4,0,3,1,3,1,2,2,1,2,1,3,3,0
Marketing,Market Research Analyst,2.24,0,0,4,1,9,0,0,8,3,0,4,1,1,0
Chemistry,Physical Chemist,3.44,1,1,4,0,0,1,3,3,2,3,0,3,4,0
Medicine,Doctor,3.762680240909749,2,1,0,1,9,1,2,1,2,2,2,4,4,1
Psychology,Psychologist,2.37,9,2,0,1,6,1,1,4,0,4,1,0,0,1
Biology,Biologist,3.99,4,2,2,0,0,1,3,0,2,3,2,4,0,1
Computer Science,Cybersecurity Analyst,2.35,3,2,0,0,1,0,8,1,2,4,2,2,0,1
Finance,Accountant,3.9,7,1,3,0,2,1,3,1,1,2,10,0,0,1
Computer Science,Software Developer,3.41,7,1,4,1,3,1,7,4,3,4,4,2,0,0
Architecture,Landscape Architect,3.23,6,2,0,1,1,0,1,0,4,0,3,0,0,0
Art,Art Director,3.18,3,2,5,1,1,0,4,3,3,0,0,2,4,1
Psychology,Art Therapist,3.29,7,2,1,0,6,1,2,2,3,4,1,0,2,1
Business,Human Resources Specialist,3.86,0,0,3,1,2,0,0,7,2,0,2,4,3,1
Business,Entrepreneur,3.17,9,1,2,0,6,1,2,10,4,4,3,4,2,1
Architecture,Architect,2.11,7,2,1,0,3,1,1,0,4,3,4,2,4,0
Music,Conductor,3.81,7,0,0,1,3,1,2,2,0,0,4,1,2,1
Education,Teacher,2.59,3,0,2,1,0,0,4,0,3,3,1,4,0,0
Business,Manager,3.37,3,0,3,0,3,0,1,7,3,1,0,4,2,0
Physics,Astronomer,3.47,2,2,2,0,5,1,0,4,1,3,4,0,4,1
Art,Artist,2.82,7,0,4,0,6,0,2,4,2,3,1,1,4,1
Law,Judge,3.05,8,1,2,0,5,0,1,8,0,2,2,0,1,0
Education,Teacher,2.92,7,2,2,1,2,0,3,4,2,3,2,0,2,1
Physics,Astronomer,2.59,9,0,3,0,6,0,3,2,1,3,3,3,0,1
Engineering,Aerospace Engineer,3.83,1,2,4,0,1,0,2,2,9,2,9,0,2,1
Business,Entrepreneur,2.63,7,0,0,1,6,0,3,9,2,1,2,1,1,0
Psychology,School Psychologist,2.6,7,2,2,1,7,0,2,1,3,0,4,1,2,1
Biology,Geneticist,2.26,6,1,3,0,2,1,3,0,0,3,0,2,0,1
Chemistry,Inorganic Chemist,3.75,7,0,0,1,2,1,0,0,1,2,2,3,0,0
Business,Human Resources Specialist,3.81,5,2,2,1,1,1,2,10,3,0,1,2,0,0
Finance,Actuary,2.13,4,1,0,0,4,1,4,1,3,3,9,3,4,1
Law,Legal Consultant,2.45,1,1,0,1,8,1,3,9,0,0,4,4,1,0
Architecture,Architect,2.23,4,0,0,1,7,1,0,3,4,4,3,1,2,0
Business,Entrepreneur,3.06,7,0,0,1,0,1,3,10,0,3,2,2,0,0
Engineering,Fluid Mechanics Engineer,3.62,0,1,0,1,9,0,2,2,8,2,8,2,3,1
Computer Science,Game Developer,2.25,7,0,4,0,2,0,9,2,0,4,4,1,3,1
Medicine,Doctor,3.6407548103861878,9,2,3,0,2,0,3,0,2,3,4,3,4,0
Chemistry,Organic Chemist,3.76,7,1,2,0,2,1,0,4,1,3,3,4,2,0
Engineering,Aerospace Engineer,2.52,1,1,4,0,8,1,4,1,7,4,9,1,3,0
Music,Sound Engineer,3.03,8,2,3,0,8,0,2,4,3,3,4,3,0,1
Music,Music Teacher,2.91,9,1,1,1,2,0,0,4,0,3,1,1,3,1
Physics,Astronomer,3.15,9,2,2,0,4,1,2,1,4,0,4,1,0,1
Physics,Quantum Physicist,2.51,2,2,2,1,5,1,1,2,2,3,3,0,1,1
Biology,Ecologist,3.16,9,0,4,1,7,0,1,3,4,3,0,1,4,1
Medicine,Surgeon,3.8512087640751824,8,1,4,1,5,0,4,3,1,1,4,4,1,1
Computer Science,Web Developer,3.28,2,0,3,0,0,1,8,2,0,0,1,0,1,0
Art,Art Director,3.86,4,0,4,1,5,1,3,1,3,2,1,4,0,1
Education,Curriculum Developer,3.74,8,0,3,0,2,0,2,0,2,2,2,1,4,1
Business,Entrepreneur,2.31,7,2,2,0,5,0,2,8,4,3,2,0,4,1
Art,Graphic Designer,3.82,7,0,3,1,3,1,3,2,0,2,3,2,1,0
Law,Judge,3.46,4,0,0,1,2,0,1,8,1,3,2,0,1,1
Marketing,Social Media Manager,3.92,9,1,3,1,7,1,4,7,2,4,0,3,0,1
Medicine,Physician Assistant,3.7161779960733825,0,0,2,1,6,1,2,3,2,2,4,0,1,1
Engineering,Mechanical Engineer,3.07,0,0,2,0,2,0,1,0,10,3,8,2,3,0
Engineering,Mechanical Engineer,2.25,1,0,2,1,9,0,0,0,9,4,10,4,3,1
Business,Human Resources Specialist,2.77,9,0,0,1,3,0,4,8,0,0,2,0,3,0
Computer Science,AI Researcher,3.81,0,1,1,0,5,1,8,4,0,1,2,0,1,0
Psychology,Industrial-Organizational Psychologist,2.85,2,0,3,1,8,0,1,0,1,1,4,4,4,0
Psychology,Forensic Psychologist,2.15,4,0,2,0,2,0,1,1,0,2,3,0,2,0
Finance,Credit Analyst,2.51,1,2,0,0,0,1,3,4,2,1,7,1,3,1
Art,Animator,2.04,0,1,4,0,9,1,3,0,0,3,2,3,0,1
Art,Artist,3.44,1,1,5,0,9,0,3,4,0,1,1,4,2,0
Education,Curriculum Developer,3.12,2,1,2,0,0,0,1,3,4,1,0,3,0,1
Chemistry,Inorganic Chemist,3.75,5,1,1,1,1,0,1,2,4,4,0,4,3,0
Engineering,Fluid Mechanics Engineer,3.66,4,0,4,1,9,1,4,3,10,1,10,2,1,1
Biology,Zoologist,2.08,0,1,1,1,2,1,2,3,4,3,0,1,2,1
Marketing,Marketing Specialist,2.42,5,0,2,1,9,0,4,8,0,1,3,1,3,0
Physics,Astronomer,3.24,9,1,4,1,0,1,1,0,3,2,3,0,1,1
Biology,Biotechnologist,2.84,3,0,2,1,8,0,3,1,4,3,0,3,1,0
Biology,Biochemist,3.11,9,2,2,1,0,1,2,3,0,0,1,2,0,0
Marketing,Digital Marketing Specialist,2.9,2,2,4,0,7,1,4,9,4,1,1,4,4,0
Marketing,Marketing Manager,2.38,8,2,4,1,1,0,3,9,2,4,4,0,4,0
Law,Legal Consultant,2.63,0,2,1,0,0,0,2,7,1,3,1,4,1,1
Law,Judge,2.05,6,0,0,1,0,0,0,7,3,1,3,1,2,0
Physics,Physicist,2.83,8,0,1,0,2,0,2,2,2,0,3,3,3,0
Engineering,Electrical Engineer,3.02,4,2,1,0,9,1,0,4,9,3,8,0,0,0
Law,Legal Consultant,3.23,2,2,0,0,8,0,4,10,3,2,4,4,1,0
Law,Paralegal,3.45,1,0,2,0,7,0,4,9,4,1,3,4,4,0
Art,Art Director,3.22,4,2,3,1,4,1,3,0,2,1,2,3,4,0
Business,Manager,2.82,0,2,4,0,2,1,4,9,0,4,4,4,3,0
Physics,Astronomer,2.95,6,0,4,1,1,0,4,1,1,4,0,1,0,1
Education,Curriculum Developer,3.8,2,2,4,0,9,1,3,4,3,3,3,1,3,0
Business,Entrepreneur,2.27,2,0,4,0,6,1,4,9,3,4,2,1,1,0
Computer Science,Software Developer,2.45,4,0,2,1,2,1,9,2,0,2,3,2,4,0
Education,Principal,2.97,8,0,0,1,0,1,0,2,1,0,3,2,3,0
Marketing,Advertising Manager,2.17,8,0,2,1,8,0,4,7,1,0,0,3,0,1
Medicine,Surgeon,3.699520226024152,3,0,4,0,9,1,4,4,3,3,2,0,2,0
Business,Manager,3.13,7,2,3,1,6,1,3,10,2,4,3,3,2,0
Chemistry,Analytical Chemist,2.77,1,2,4,0,2,1,0,4,2,2,4,4,2,1
Marketing,Advertising Manager,3.94,3,1,1,1,8,1,0,10,2,1,3,1,1,1
Psychology,Counselor,2.76,4,0,4,1,1,1,4,2,0,3,1,2,2,1
Music,Sound Engineer,3.37,10,1,0,1,3,1,1,3,3,4,1,2,4,0
Finance,Financial Analyst,3.09,9,1,4,1,8,1,0,3,4,0,10,0,2,0
Chemistry,Physical Chemist,3.1,0,0,3,1,2,1,0,0,1,0,1,2,3,1
Business,Manager,3.13,3,1,0,0,0,0,1,10,4,0,0,2,1,0
Engineering,Chemical Engineer,2.98,9,2,4,0,6,0,1,1,9,0,7,2,2,1
Finance,Risk Analyst,2.29,5,0,0,1,2,1,2,2,3,0,9,0,0,0
Business,Entrepreneur,2.28,5,0,3,0,0,1,2,10,3,3,2,1,3,0
Chemistry,Organic Chemist,3.33,0,0,4,1,6,1,4,1,2,1,2,1,2,1
Psychology,Industrial-Organizational Psychologist,2.67,1,1,4,1,1,1,3,1,4,3,4,4,0,0
Chemistry,Inorganic Chemist,3.86,8,1,1,0,1,0,2,4,1,1,4,3,1,1
Music,Composer,2.05,6,1,1,0,4,1,3,4,0,4,4,4,2,0
Biology,Zoologist,2.62,7,0,2,1,9,0,3,2,2,2,2,1,4,0
Physics,Astronomer,3.82,7,1,3,1,0,1,2,1,3,3,1,0,3,1
Finance,Risk Analyst,2.87,1,1,3,0,4,1,0,0,2,4,8,4,1,1
Music,Conductor,2.26,9,1,0,0,2,1,0,0,1,3,2,2,4,1
Physics,Physicist,2.91,5,1,2,1,6,0,0,2,1,0,4,3,0,0
Music,Sound Engineer,2.88,5,0,3,1,9,1,0,4,1,0,4,4,1,1
Engineering,Acoustics Specialist,3.81,5,1,4,1,2,0,0,2,9,3,10,4,2,1
Physics,Astronomer,3.98,1,0,0,0,7,1,1,1,1,1,2,1,3,0
Business,Manager,2.58,1,1,0,0,0,1,2,10,1,0,2,0,0,0
Physics,Nuclear Physicist,2.45,4,2,1,0,8,1,0,1,3,4,4,3,2,0
Computer Science,Data Scientist,3.51,8,1,1,1,3,0,10,1,3,4,1,2,1,1
Psychology,Psychologist,2.49,9,1,1,1,0,0,2,0,1,3,3,3,1,1
Psychology,Industrial-Organizational Psychologist,2.54,9,1,0,1,6,0,1,1,4,1,1,0,3,0
Music,Musician,2.55,7,0,1,0,3,0,4,4,0,1,0,3,2,0
Finance,Investment Banker,3.76,0,0,0,0,4,1,4,1,3,2,10,1,4,0
Psychology,Forensic Psychologist,2.86,9,2,4,1,3,1,3,4,4,0,4,1,0,1
Computer Science,Web Developer,2.7,8,2,1,0,3,1,9,0,1,0,4,2,3,1
Chemistry,Organic Chemist,2.55,2,1,4,1,9,0,3,1,1,1,0,1,3,1
Law,Legal Analyst,3.25,3,1,4,0,7,0,3,8,3,0,2,3,4,0
Computer Science,AI Researcher,3.71,7,0,2,0,4,1,7,4,3,1,0,0,3,0
Physics,Nuclear Physicist,2.37,0,2,3,1,8,1,0,3,3,4,0,0,1,1
Biology,Biotechnologist,3.24,5,1,3,1,1,0,2,0,4,3,1,4,2,0
Physics,Quantum Physicist,3.02,6,0,0,0,4,1,0,2,1,3,0,3,4,0
Art,Art Director,2.88,2,2,4,0,0,1,1,4,2,1,1,4,4,0
Law,Legal Analyst,2.06,7,0,0,0,0,1,4,9,4,2,0,0,0,1
Psychology,Industrial-Organizational Psychologist,2.68,6,1,1,1,6,1,0,2,3,4,1,0,3,1
Physics,Nuclear Physicist,3.44,1,2,0,1,1,0,4,0,4,4,2,3,3,0
Law,Paralegal,3.64,6,0,4,1,2,0,2,7,3,0,3,3,2,0
Art,Art Director,2.57,8,0,3,0,4,1,0,1,2,1,1,1,3,0
Chemistry,Inorganic Chemist,2.97,2,0,1,0,3,0,2,2,0,1,4,3,0,1
Law,Legal Secretary,2.44,1,2,1,1,4,1,4,10,0,2,3,0,3,1
Biology,Microbiologist,2.41,3,1,2,1,1,0,4,2,4,4,4,4,1,0
Art,Illustrator,2.99,4,0,3,1,8,1,0,0,4,3,1,2,1,1
Computer Science,Data Scientist,2.15,1,2,0,0,9,1,8,1,2,4,4,2,0,0
Music,Music Teacher,2.61,9,2,4,1,5,1,4,2,1,1,4,2,2,1
Finance,Investment Banker,3.08,2,0,2,0,5,1,2,4,3,3,8,1,4,0
Marketing,Market Research Analyst,2.84,2,0,2,0,7,0,1,8,3,3,2,3,4,0
Law,Legal Consultant,2.12,7,0,2,1,0,0,0,8,4,4,4,2,1,0
Art,Animator,2.66,1,1,4,0,3,1,3,0,4,1,2,2,0,1
Physics,Astronomer,3.32,5,0,2,1,9,0,4,0,3,4,1,3,4,0
Psychology,Art Therapist,2.54,6,1,1,0,2,1,4,2,3,2,2,4,2,1
Architecture,Interior Designer,2.84,8,2,0,1,0,0,1,1,2,4,4,0,2,0
Psychology,Industrial-Organizational Psychologist,3.45,2,2,4,0,9,0,1,0,1,2,1,0,0,1
Music,Conductor,3.89,9,0,2,0,9,1,1,0,4,0,4,0,1,0
Engineering,Acoustics Specialist,2.01,6,1,1,1,9,0,4,1,8,3,8,1,3,0
Medicine,Surgeon,3.5926769878609246,6,2,0,0,1,0,2,3,3,4,3,0,4,1
Art,Graphic Designer,2.86,9,0,4,1,7,1,0,1,0,3,2,2,3,0
Computer Science,Web Developer,2.1,1,2,4,1,1,0,7,2,2,0,1,3,3,1
Biology,Biochemist,3.71,4,2,2,0,4,0,4,1,3,1,1,2,3,1
Engineering,Acoustics Specialist,2.81,1,2,2,0,2,1,4,1,9,3,10,4,1,1
Education,Curriculum Developer,2.86,7,2,4,0,6,0,4,1,4,2,3,4,1,0
Architecture,Urban Planner,2.15,1,2,1,1,5,0,4,2,2,3,0,4,0,1
Medicine,Dentist,3.6591274986397107,6,1,3,0,3,0,0,3,3,4,1,4,3,0
Chemistry,Inorganic Chemist,2.48,8,0,2,1,5,0,3,1,1,4,4,2,4,1
Art,Animator,3.74,7,0,4,0,5,0,1,3,1,1,4,3,3,0
Computer Science,Software Developer,3.86,9,1,0,0,1,0,8,4,2,2,1,3,3,0
Business,Entrepreneur,2.56,8,1,0,0,2,0,2,8,0,4,2,1,1,1
Psychology,School Psychologist,2.65,3,2,2,0,5,1,4,3,2,3,0,3,2,0
Art,Art Director,3.26,3,2,5,0,8,1,2,4,3,3,2,0,3,1
Biology,Biotechnologist,3.22,3,0,3,0,5,0,4,0,3,2,3,1,1,1
Law,Legal Consultant,2.13,6,1,3,0,3,1,0,7,1,3,0,4,4,0
Finance,Investment Banker,2.47,8,2,3,0,8,1,0,4,2,4,9,0,0,0
Architecture,Architect,3.24,7,1,4,0,9,1,0,0,3,2,2,1,1,0
Business,Manager,3.39,4,2,0,1,5,1,3,7,3,1,3,2,4,1
Finance,Actuary,2.09,3,0,2,0,0,0,1,4,4,4,9,0,4,1
Art,Animator,2.86,1,2,4,0,8,1,1,2,4,0,1,1,2,1
Biology,Geneticist,3.95,3,1,4,0,1,0,1,2,0,4,4,2,2,1
Computer Science,Software Developer,2.75,1,0,1,0,5,1,7,3,4,2,4,0,0,0
Finance,Actuary,3.14,5,1,2,1,6,0,4,2,1,4,9,2,3,0
Chemistry,Physical Chemist,3.14,4,2,1,1,8,0,4,3,3,3,4,4,4,0
Physics,Astronomer,3.79,8,2,4,0,3,1,1,4,1,4,2,1,4,1
Law,Judge,2.48,4,2,4,0,5,0,4,10,1,1,1,2,1,1
Business,Construction Manager,2.35,9,2,0,1,5,0,0,7,0,1,0,3,1,0
Physics,Quantum Physicist,2.09,4,2,4,0,7,1,1,3,1,0,1,1,2,1
Business,Human Resources Specialist,3.03,7,0,4,0,2,1,2,7,0,1,3,3,3,1
Art,Art Director,2.5,6,0,5,1,5,0,1,2,0,2,0,2,4,0
Architecture,Architect,2.6,3,0,1,1,1,0,0,0,2,0,3,1,2,0
Education,Principal,3.36,9,0,1,1,2,1,4,1,0,2,2,0,3,0
Education,Teacher,3.2,1,0,1,0,9,1,1,3,0,4,2,3,4,1
Physics,Quantum Physicist,2.88,3,0,0,1,4,0,2,4,0,2,1,1,2,0
Biology,Microbiologist,3.47,8,2,3,0,3,1,1,1,4,4,4,2,3,0
Art,Art Director,3.92,9,1,4,1,4,0,4,0,4,1,1,2,3,0
Chemistry,Analytical Chemist,2.7,3,0,2,0,4,0,3,1,0,2,0,2,4,0
Architecture,Architectural Technologist,2.12,2,0,4,0,1,1,3,4,2,0,3,0,2,0
Engineering,Acoustics Specialist,3.69,8,0,4,1,8,0,0,2,7,1,7,0,3,0
Engineering,Civil Engineer,2.4,4,1,3,0,4,0,3,4,10,3,7,4,2,1
Computer Science,Web Developer,3.41,9,1,0,0,7,1,10,3,1,4,0,4,0,0
Biology,Zoologist,2.59,9,2,1,0,9,1,3,4,4,3,4,1,4,1
Physics,Quantum Physicist,3.1,0,0,4,1,7,1,2,2,1,2,4,0,0,1
Computer Science,Cybersecurity Analyst,2.49,6,0,1,1,7,0,10,0,4,4,2,3,1,0
Music,Conductor,3.55,10,0,0,1,9,0,0,2,1,4,1,1,0,0
Finance,Financial Advisor,3.47,1,0,0,1,2,1,4,3,1,4,9,4,2,1
Engineering,Fluid Mechanics Engineer,2.88,4,1,2,0,2,0,2,0,8,4,10,1,1,0
Computer Science,Web Developer,2.24,2,1,1,0,9,0,10,0,2,0,2,4,2,0
Music,Composer,3.24,10,2,1,1,8,0,0,4,4,4,4,3,4,1
Business,Manager,3.84,5,0,4,1,1,1,0,8,0,0,4,4,4,0
Business,Human Resources Specialist,2.93,0,1,0,1,0,0,2,9,0,1,2,4,4,0
Business,Human Resources Specialist,2.36,0,2,0,0,9,1,4,10,1,1,2,4,4,1
Physics,Astronomer,2.54,0,1,3,1,6,1,0,0,3,3,1,3,4,1
Psychology,Industrial-Organizational Psychologist,3.07,9,0,1,0,4,0,2,2,3,4,3,1,0,0
Biology,Ecologist,3.24,9,1,1,0,0,1,0,3,0,0,1,3,3,0
Law,Judge,2.82,3,0,1,1,4,0,4,7,2,2,2,3,0,0
Chemistry,Physical Chemist,3.23,7,0,2,1,2,1,1,2,3,3,2,2,4,1
Psychology,Counselor,2.7,2,2,0,0,9,0,1,1,0,2,4,2,3,0
Education,Education Administrator,2.57,1,2,2,1,6,0,1,2,2,2,0,0,3,1
Finance,Financial Advisor,2.88,4,0,2,0,7,1,2,1,4,3,8,1,4,1
Physics,Nuclear Physicist,3.04,3,0,1,1,5,0,2,0,4,0,1,3,3,0
Medicine,Nurse,3.7915093237220683,2,0,1,1,0,1,1,4,0,1,4,2,0,0
Biology,Biotechnologist,2.53,0,0,3,1,9,1,4,0,4,3,4,2,1,1
Medicine,Doctor,3.970995723441936,3,1,4,1,1,0,0,1,2,3,1,3,3,0
Marketing,Advertising Manager,2.7,3,1,0,0,9,1,3,10,3,2,3,3,3,1
Engineering,Electrical Engineer,2.91,3,2,2,1,9,1,3,4,10,0,9,1,1,0
Psychology,Music Therapist,3.86,1,1,3,0,4,1,0,0,4,2,3,0,0,1
Law,Judge,3.22,0,2,2,0,9,0,4,9,3,0,1,3,0,0
Education,Curriculum Developer,2.99,2,0,1,0,0,0,0,4,1,0,3,2,3,0
Art,Illustrator,3.0,4,0,4,0,4,1,2,3,4,0,4,2,1,0
Marketing,Social Media Manager,3.93,4,1,4,0,6,0,4,9,2,4,1,0,4,0
Physics,Quantum Physicist,2.52,2,2,2,0,5,0,3,1,1,4,4,3,2,0
Engineering,Civil Engineer,2.42,9,0,4,0,9,0,3,0,10,3,7,3,0,1
Finance,Actuary,2.95,1,1,1,0,9,0,3,0,0,3,8,1,3,1
Law,Judge,2.07,8,1,1,0,6,1,1,9,3,4,0,1,4,1
Art,Artist,2.21,4,2,5,0,0,1,0,0,1,1,1,3,3,0
Engineering,Aerospace Engineer,3.76,0,0,4,0,1,1,0,4,10,3,10,4,2,0
Marketing,Brand Manager,2.68,9,0,4,1,1,0,0,7,4,3,1,4,1,1
Physics,Physicist,2.76,1,2,1,0,1,0,2,0,4,0,1,1,1,0
Marketing,Social Media Manager,2.13,6,0,4,1,4,1,0,9,2,4,2,1,0,0
Education,Education Administrator,3.03,6,1,1,1,8,1,1,2,1,0,4,1,2,0
Psychology,Clinical Psychologist,2.29,9,2,4,0,2,0,2,0,1,0,3,3,0,1
Education,Special Education Teacher,3.75,1,1,1,0,6,1,1,4,0,1,3,3,1,0
Chemistry,Analytical Chemist,3.76,3,1,0,0,3,0,3,2,1,4,2,4,1,1
Music,Music Teacher,2.86,7,0,1,1,3,1,2,0,1,2,3,3,2,1
Music,Musician,3.5,7,0,0,0,9,0,1,0,1,4,3,3,0,0
Computer Science,Web Developer,3.28,7,1,3,0,2,0,9,0,4,4,2,1,2,1
Engineering,Acoustics Specialist,3.8,7,2,0,0,9,0,4,3,10,0,10,3,2,0
Biology,Microbiologist,3.92,3,2,4,0,9,1,2,3,2,1,4,4,2,0
Architecture,Architectural Technologist,2.86,9,1,4,0,9,1,4,4,1,4,3,1,3,1
Music,Composer,3.02,10,1,0,0,3,0,0,2,3,2,3,4,0,0
Music,Musician,3.71,9,1,4,1,2,1,3,0,2,3,0,2,3,0
Medicine,Physician Assistant,3.957443075060752,0,0,4,0,6,0,1,2,4,4,0,1,3,1
Physics,Quantum Physicist,3.44,6,1,4,0,3,1,0,1,0,1,0,0,2,0
Marketing,Advertising Manager,3.85,6,2,1,1,3,0,1,8,4,3,4,1,4,0
Physics,Physicist,2.14,7,1,4,1,8,0,3,3,3,1,4,3,4,1
Education,Curriculum Developer,2.18,0,0,0,0,4,0,0,3,1,1,4,3,2,0
Biology,Ecologist,3.32,0,2,1,0,1,1,2,4,4,0,4,1,0,0
Marketing,Marketing Manager,2.86,1,2,3,0,6,0,3,9,0,2,3,3,4,1
Education,Special Education Teacher,3.38,8,0,4,1,9,0,4,4,3,4,4,4,0,0
Chemistry,Inorganic Chemist,2.21,5,1,4,1,6,0,1,1,2,4,3,2,3,1
Psychology,Forensic Psychologist,2.47,0,0,1,0,1,1,2,0,1,0,2,2,3,1
Education,Special Education Teacher,2.33,9,1,1,0,8,0,3,3,3,2,2,0,4,0
Psychology,School Psychologist,2.82,7,2,4,0,2,1,0,3,4,0,4,1,0,0
Business,Entrepreneur,2.03,5,0,1,1,7,0,4,10,1,2,3,0,4,0
Art,Artist,2.04,9,2,5,0,3,1,4,1,1,1,0,2,2,1
Law,Lawyer,2.53,5,1,2,0,1,1,3,10,4,4,1,3,2,1
Finance,Financial Advisor,3.65,0,2,2,1,7,0,4,4,0,1,10,2,1,1
Biology,Zoologist,3.58,3,2,2,1,1,1,0,0,2,3,3,0,0,0
Law,Legal Analyst,3.62,2,0,2,1,3,0,2,9,0,2,1,1,1,1
Art,Artist,2.88,1,1,5,0,7,1,0,2,3,2,0,2,4,1
Medicine,Doctor,3.8166417411664977,8,1,0,0,1,0,1,0,4,3,0,3,4,0
Architecture,Architect,2.71,9,2,0,0,3,1,4,1,0,2,0,4,3,1
Education,Education Administrator,3.26,7,0,3,1,2,1,3,4,2,1,3,4,4,1
Business,Human Resources Specialist,3.45,0,1,2,1,4,0,4,10,1,4,3,4,2,1
Computer Science,Game Developer,3.69,8,1,4,0,8,0,7,2,1,0,3,1,4,1
Architecture,Urban Planner,3.68,4,0,3,0,6,1,2,1,2,4,2,3,1,0
Law,Legal Secretary,2.8,4,0,4,1,1,1,0,8,0,4,0,3,2,1
Psychology,Industrial-Organizational Psychologist,2.03,3,2,4,0,7,0,2,1,1,2,2,2,4,1
Computer Science,Game Developer,2.94,5,2,1,1,4,1,9,0,4,2,1,2,3,0
Finance,Credit Analyst,2.16,5,0,3,0,2,0,0,2,0,0,10,2,3,1
Art,Animator,3.42,0,2,3,1,5,0,0,2,1,1,4,3,1,0
Marketing,Market Research Analyst,3.9,5,0,2,1,5,1,1,10,3,1,1,3,2,0
Physics,Quantum Physicist,3.34,4,1,0,1,2,0,4,2,1,2,3,0,4,1
Art,Art Director,3.3,2,2,5,1,9,0,0,1,0,0,4,1,2,1
Medicine,Pharmacist,3.5398945618170004,5,2,0,0,7,1,1,0,0,2,1,3,0,0
Chemistry,Physical Chemist,2.7,9,0,0,1,2,1,3,3,0,0,4,2,1,1
Art,Illustrator,2.95,9,2,4,0,1,1,2,4,1,0,3,1,1,1
Physics,Physicist,2.49,6,2,2,0,5,0,2,4,2,0,2,1,1,1
Psychology,School Counselor,2.97,9,2,3,1,7,1,1,3,1,0,0,4,2,0
Education,Principal,2.38,2,0,4,1,3,1,3,4,0,2,3,1,0,1
Biology,Biologist,3.07,9,2,2,0,0,0,2,0,1,2,4,0,3,1
Chemistry,Inorganic Chemist,3.38,3,1,4,1,7,0,0,2,3,2,0,4,4,0
Computer Science,Game Developer,3.27,6,2,3,0,1,0,8,4,1,3,4,0,3,0
Business,Construction Manager,2.13,8,0,3,0,0,0,2,10,1,3,0,1,1,1
Art,Graphic Designer,3.63,7,0,5,0,3,0,1,4,2,0,1,0,4,1
Finance,Actuary,3.11,3,0,1,0,1,0,0,0,1,4,8,4,1,0
Business,Manager,3.68,7,2,4,1,2,1,1,7,3,4,3,3,2,0
Computer Science,AI Researcher,3.34,0,1,4,1,8,1,9,2,1,3,4,0,4,1
Physics,Astronomer,3.85,9,2,4,1,1,1,4,3,1,1,0,2,1,1
Architecture,Architect,2.47,3,2,1,1,1,1,0,0,3,0,3,0,2,1
Physics,Physicist,2.1,0,2,0,0,2,1,1,3,1,2,0,3,0,1
Business,Construction Manager,3.3,0,0,1,1,9,1,2,9,2,1,0,4,2,1
Art,Art Director,2.25,6,2,3,1,5,0,4,4,0,4,3,0,0,0
Chemistry,Physical Chemist,2.18,5,2,2,1,7,0,3,1,2,1,2,1,3,1
Computer Science,AI Researcher,2.33,9,1,2,0,3,0,8,0,3,2,3,0,2,0
Finance,Investment Banker,2.21,1,2,4,0,7,1,1,4,0,3,10,4,2,1
Law,Paralegal,2.8,7,1,4,0,9,1,2,10,4,3,3,0,3,1
Architecture,Architect,3.81,1,1,0,1,5,0,4,0,2,0,3,0,0,0
Marketing,Market Research Analyst,3.14,6,2,0,1,1,0,0,7,1,0,0,0,2,1
Chemistry,Physical Chemist,2.1,8,1,1,0,1,1,2,2,2,2,2,3,3,1
Computer Science,Data Scientist,3.29,3,2,4,0,1,0,9,1,2,3,0,2,3,1
Biology,Biotechnologist,3.64,4,1,4,0,2,0,3,0,0,4,2,0,0,1
Engineering,Aerospace Engineer,2.59,0,2,1,0,1,1,2,4,10,4,10,3,3,0
Engineering,Mechanical Engineer,2.69,5,1,1,1,4,0,3,2,10,0,8,1,4,0
Music,Conductor,2.36,7,0,0,1,9,0,1,2,1,3,2,0,0,0
Business,Construction Manager,3.32,7,2,4,0,3,1,4,10,3,2,2,0,2,0
Physics,Physicist,2.11,5,2,3,0,4,1,0,3,1,4,0,2,3,0
Chemistry,Analytical Chemist,2.09,8,1,1,0,0,1,0,3,2,2,0,1,0,0
Biology,Biologist,3.66,7,2,1,1,9,1,1,2,4,1,2,4,1,1
Finance,Accountant,2.21,0,1,3,0,2,0,0,0,4,0,8,3,3,0
