field,career,gpa,extracurricular_activities,internships,projects,leadership_positions,field_specific_courses,research_experience,coding_skills,communication_skills,problem_solving_skills,teamwork_skills,analytical_skills,presentation_skills,networking_skills,industry_certifications
9,23,3.39,5,2,3,1,9,1,2,3,0,0,0,1,0,0
12,78,2.61,6,0,4,1,4,1,3,1,1,1,3,3,1,0
6,21,2.39,8,1,0,0,7,0,2,1,3,3,0,2,3,0
0,6,2.2,3,2,3,0,1,1,0,0,3,1,1,0,2,0
1,40,2.51,3,0,3,0,5,1,0,3,0,4,0,1,3,1
10,82,2.94,3,1,2,0,9,0,2,4,4,2,1,1,3,1
9,46,2.88,0,2,1,0,8,0,0,3,4,3,2,0,2,1
12,85,2.3,5,1,0,1,4,0,3,2,1,3,1,4,0,1
12,15,2.45,3,1,3,1,3,0,4,1,0,4,0,4,4,0
6,17,2.16,9,2,1,0,6,1,4,1,1,0,0,4,2,1
7,0,3.26,3,1,1,1,9,0,4,3,3,4,0,1,2,1
13,81,4.0,0,0,2,1,3,0,0,1,0,3,3,2,0,1
11,37,3.63,5,0,1,0,6,0,4,2,4,2,3,3,0,0
9,46,2.49,2,1,0,0,8,0,1,0,2,2,3,0,2,0
10,21,3.34,8,0,4,1,7,0,4,4,1,2,1,4,3,1
6,20,2.66,2,0,2,1,9,0,1,0,0,2,1,4,4,0
13,27,2.55,6,0,1,0,2,1,4,3,4,2,4,2,4,1
6,23,3.58,0,2,2,0,6,0,2,0,0,2,2,1,0,0
7,85,2.24,5,1,1,0,0,0,4,4,1,1,0,1,1,0
10,68,3.87,6,1,4,0,5,0,2,3,1,2,0,3,3,1
6,14,2.86,6,0,1,1,5,1,1,3,3,2,1,2,4,1
11,65,2.3,9,2,0,1,8,1,1,0,4,1,1,2,0,1
11,73,3.56,5,1,0,0,3,1,2,0,3,1,4,3,4,1
0,77,2.36,5,0,3,1,0,1,1,4,0,4,4,0,0,1
14,7,2.71,0,2,1,1,0,1,0,4,3,4,3,2,1,0
10,19,2.49,6,1,2,0,4,0,1,4,4,4,2,1,0,0
11,79,2.38,9,1,3,0,1,1,3,4,3,3,0,0,1,0
7,23,2.32,3,1,4,1,5,0,2,2,4,1,4,2,2,1
12,3,2.19,1,2,2,0,2,1,3,0,4,4,1,0,2,1
4,7,2.4,1,0,2,0,4,1,1,0,1,1,0,2,4,0
9,46,2.53,3,2,3,1,2,0,4,0,1,4,3,1,0,1
10,71,3.49,7,2,0,1,0,1,0,3,0,0,2,0,0,0
1,44,3.51,1,2,0,0,6,1,1,1,4,3,4,4,3,1
6,68,2.05,2,2,2,1,4,1,4,0,0,0,2,1,3,0
7,40,3.76,5,1,4,1,5,0,0,1,0,0,1,2,3,1
1,73,3.07,8,0,2,1,8,0,0,0,1,4,2,0,1,1
4,48,3.59,9,1,3,1,2,0,2,4,4,4,2,2,4,0
11,88,3.25,2,0,4,0,2,0,3,4,0,0,1,4,2,1
6,5,3.6,5,1,0,0,7,0,0,0,3,0,0,0,1,1
2,65,3.23,3,1,2,0,5,0,3,4,4,1,2,0,1,0
2,58,3.39,9,2,0,1,0,0,1,2,4,4,2,4,4,0
1,81,2.3,9,2,4,1,8,0,3,1,3,0,3,3,4,1
13,43,2.38,4,2,2,0,1,1,4,4,0,0,0,0,3,1
3,55,2.47,6,2,4,1,4,0,0,0,4,3,1,3,1,0
6,0,2.71,0,2,4,1,3,1,3,3,0,2,0,1,1,0
7,44,3.61,2,1,1,1,6,1,1,4,4,1,3,4,3,0
6,40,2.72,4,1,4,1,3,0,4,3,4,0,3,3,2,0
3,83,3.22,8,1,4,1,4,1,4,2,0,1,2,3,4,1
7,31,3.69,0,1,2,0,5,0,4,0,4,2,4,3,1,1
5,85,2.48,4,2,2,1,2,0,1,4,0,4,1,4,2,0
10,18,3.58,1,0,4,1,0,1,3,4,3,3,3,3,3,1
6,23,3.07,1,0,3,0,5,1,4,2,3,2,4,3,2,0
4,70,2.85,5,1,2,1,6,1,0,3,4,1,0,4,0,1
10,32,2.66,9,0,4,0,6,0,0,1,4,2,0,2,0,1
7,72,2.47,3,1,2,1,4,0,1,1,0,3,4,2,0,0
6,11,2.36,7,2,2,1,2,0,1,3,0,1,1,3,4,0
10,23,2.28,2,2,3,0,0,1,0,3,4,0,1,4,3,1
0,60,2.51,7,0,1,1,1,1,2,3,1,4,2,4,3,0
10,45,2.83,1,1,3,1,1,1,4,0,2,4,3,1,1,1
6,8,3.06,9,2,0,1,0,0,0,3,2,4,3,0,1,1
5,69,2.77,6,2,3,0,1,1,0,3,1,3,3,4,4,0
5,36,3.35,1,2,0,0,9,0,3,4,4,4,0,1,2,1
5,49,3.78,5,0,2,1,4,0,0,0,0,3,3,1,4,1
2,25,2.32,6,2,0,0,4,1,3,0,0,2,1,2,2,1
13,36,2.28,3,1,3,0,1,1,4,4,0,4,3,4,4,0
0,48,2.77,4,1,0,0,2,1,1,1,4,0,3,1,0,0
9,42,3.58,0,1,0,1,2,1,0,3,3,1,0,3,2,0
1,43,2.79,9,1,1,0,0,1,2,0,2,3,3,2,1,0
8,36,2.83,6,0,0,0,1,0,1,0,1,3,4,0,2,0
14,82,2.21,0,0,3,1,7,1,4,2,4,0,0,4,2,0
1,5,2.65,4,0,1,1,5,0,3,4,0,1,3,1,2,1
12,79,3.24,3,1,1,0,5,0,0,0,4,4,0,2,3,1
2,13,3.91,3,1,2,1,8,0,2,2,3,3,4,0,1,1
13,86,3.09,1,2,3,0,0,1,4,4,2,0,1,3,3,1
14,84,3.82,2,0,3,0,0,1,2,1,2,3,0,1,3,0
2,8,2.89,5,2,3,0,1,1,2,0,0,0,4,1,0,1
10,73,2.67,5,0,0,1,1,0,0,1,3,3,0,3,2,1
10,57,2.73,2,0,4,1,7,0,0,0,0,3,1,4,1,0
10,3,3.85,3,1,1,0,4,0,4,1,3,4,3,3,2,1
0,14,3.54,3,1,0,1,4,0,0,2,0,1,2,1,1,0
1,7,2.16,7,0,3,1,6,1,3,4,3,1,3,3,3,1
6,38,3.46,6,0,2,0,0,1,0,0,1,4,1,2,3,1
14,28,2.14,6,0,4,0,2,1,4,1,0,2,4,1,3,1
10,62,2.9,1,1,3,0,1,0,4,2,4,1,3,4,2,0
0,85,4.0,2,2,2,1,9,0,0,3,3,0,2,3,1,0
0,84,2.05,5,1,1,0,2,0,4,0,4,4,2,2,2,1
13,52,3.33,3,2,0,1,3,1,0,2,3,1,4,0,1,1
5,63,2.46,8,0,3,1,1,1,2,0,0,4,3,3,2,0
10,37,2.4,5,0,1,0,2,1,4,2,0,1,1,1,2,1
10,53,2.2,5,0,1,0,8,0,2,1,0,1,3,3,0,1
6,15,3.09,1,1,1,1,3,0,0,2,4,2,3,3,4,0
8,26,3.48,1,1,3,0,0,0,3,0,4,4,3,2,0,1
2,10,2.29,4,0,1,0,0,1,2,0,2,1,2,1,0,1
8,40,2.06,7,1,2,0,2,0,4,3,4,2,0,0,3,1
7,24,3.17,0,2,2,1,9,0,4,3,0,3,2,4,0,1
3,61,2.34,7,0,4,0,5,1,3,0,0,0,4,0,1,0
0,0,3.84,3,1,0,0,2,1,1,3,2,1,2,0,2,1
9,43,2.21,2,2,0,0,4,0,0,2,1,1,3,3,0,1
1,47,3.12,1,2,1,1,6,1,2,3,2,4,3,1,3,0
11,65,3.28,4,2,3,0,6,0,4,3,4,1,0,4,1,0
8,89,3.69,7,0,0,1,0,0,4,2,3,3,0,1,4,0
4,32,3.82,2,2,1,1,2,1,0,2,4,3,2,2,4,1
2,50,3.27,3,1,1,0,5,1,1,0,0,3,1,2,1,0
5,4,2.01,1,2,3,1,9,1,2,0,1,3,1,0,2,1
9,72,2.63,1,0,3,1,2,0,0,0,1,1,3,1,2,0
14,66,3.63,2,0,2,0,8,1,1,1,3,0,3,0,0,1
1,64,3.55,8,1,3,0,0,1,0,2,2,4,3,2,1,1
2,60,3.81,6,2,1,0,9,1,1,4,3,2,2,2,4,0
2,64,3.78,5,2,4,1,5,0,1,3,1,4,2,0,3,1
11,28,3.27,6,1,3,1,7,0,1,2,0,1,1,0,1,0
14,24,2.35,9,1,4,0,6,0,0,2,2,2,4,4,4,0
8,84,3.73,6,0,3,1,8,1,0,3,1,0,3,0,3,0
9,28,3.93,4,1,4,0,3,0,3,4,1,0,4,4,4,0
2,24,2.65,2,2,4,1,0,1,3,2,2,1,1,3,3,1
14,26,3.24,7,1,3,1,5,0,1,3,1,2,4,0,3,0
6,9,2.92,1,0,0,0,8,1,0,1,0,1,2,4,0,1
0,59,2.38,8,2,2,1,4,1,2,4,3,1,1,1,2,0
3,47,3.39,2,2,4,0,4,0,0,4,3,2,0,4,3,1
11,38,2.18,5,1,4,0,4,1,1,3,3,0,4,4,1,1
12,54,3.8,9,2,0,1,8,0,2,1,1,1,3,0,0,1
1,10,2.33,9,2,2,0,0,0,1,4,0,4,2,0,1,0
7,48,2.05,0,2,2,0,3,0,2,0,1,0,3,2,2,1
8,14,3.12,5,1,0,0,8,0,4,1,1,3,0,1,3,0
12,62,2.26,6,2,4,0,1,0,1,3,1,1,3,2,0,0
10,30,3.72,0,1,3,0,6,1,4,2,2,3,3,4,4,0
7,9,2.09,0,1,4,1,4,1,2,1,0,0,0,0,3,1
11,34,3.09,1,2,1,0,3,0,0,1,4,2,0,1,1,1
8,11,3.73,7,1,4,0,0,0,2,2,0,1,0,1,2,0
6,74,3.7,0,0,1,0,0,1,2,1,4,4,2,1,1,1
2,37,3.41,1,0,1,0,8,1,4,3,1,4,0,1,2,0
6,24,2.19,4,2,1,0,8,0,3,0,1,1,1,4,3,1
3,19,3.24,0,1,1,1,0,0,4,1,1,4,3,4,0,0
11,62,2.06,1,0,0,0,0,1,0,2,2,3,1,2,1,0
9,72,2.38,2,1,1,1,7,0,1,4,1,4,3,1,4,1
9,76,3.72,2,2,1,1,5,1,1,1,3,0,3,2,4,0
9,4,2.45,2,2,3,0,8,1,2,3,1,4,3,4,0,1
13,57,2.66,4,0,1,1,4,1,2,4,3,0,2,1,3,0
1,20,3.01,9,0,2,1,1,0,2,2,4,3,0,1,0,0
5,87,3.63,5,2,3,0,3,1,0,3,1,3,1,3,0,0
13,66,3.05,6,0,3,1,4,0,1,4,4,2,2,1,2,1
1,3,3.74,2,2,2,1,4,1,1,0,0,1,4,4,1,0
5,40,3.6,3,1,1,0,3,0,0,2,3,1,3,4,2,0
9,4,3.49,0,0,1,1,3,0,4,4,2,0,0,4,2,0
5,34,3.49,4,2,0,1,5,0,4,2,3,0,2,4,4,0
8,62,2.35,8,2,4,0,2,0,1,1,1,3,3,0,4,0
1,13,2.02,1,1,1,1,1,1,4,4,1,0,1,2,3,1
7,38,3.25,1,0,3,0,3,1,0,2,1,4,0,2,0,0
8,43,2.52,7,2,2,1,1,1,0,2,4,2,3,2,0,0
6,82,2.04,0,1,2,1,1,0,3,1,3,3,1,1,2,1
6,87,2.94,3,1,3,0,0,0,3,2,1,1,4,4,4,1
11,37,3.12,8,2,4,1,3,0,0,1,1,4,1,4,3,1
6,72,2.58,7,0,1,0,5,1,2,2,2,1,1,3,3,1
6,36,2.57,2,1,0,1,6,1,2,0,3,0,2,3,2,1
6,4,2.83,6,1,1,0,8,0,2,1,1,3,3,1,4,1
7,33,3.22,0,2,0,1,7,1,3,2,0,2,0,2,4,1
13,35,2.74,1,0,4,1,0,0,2,3,1,3,3,4,0,1
0,59,3.9,8,1,4,1,4,1,1,3,4,0,0,3,2,0
11,50,3.03,9,1,1,1,9,1,4,1,1,2,0,1,2,0
7,63,3.11,4,2,1,1,2,0,2,4,1,2,1,1,2,1
0,22,2.33,7,0,0,1,6,1,4,0,3,2,0,3,2,0
7,32,3.95,7,0,3,1,4,0,0,0,1,4,4,0,1,0
9,86,3.05,0,1,2,0,1,1,4,1,1,4,3,3,2,0
4,29,3.95,5,0,2,0,5,0,4,1,3,0,4,1,1,0
10,47,2.03,6,0,4,1,5,0,4,4,3,1,3,4,2,1
11,49,3.81,0,1,2,0,9,1,4,4,1,4,3,0,3,1
11,35,3.37,0,0,2,0,0,1,0,0,2,0,1,1,1,0
1,49,2.15,9,0,0,1,2,0,3,3,3,4,2,4,0,0
8,86,3.09,8,1,2,1,9,1,0,1,2,2,3,1,4,0
6,53,2.82,3,1,2,0,8,0,3,0,4,1,0,3,0,1
0,63,3.96,9,0,0,0,4,0,2,2,2,3,0,2,3,1
1,51,3.53,1,2,0,0,1,1,3,3,2,4,3,3,1,0
9,15,2.3,0,0,2,0,4,0,4,4,0,2,4,1,0,0
4,48,2.24,1,0,1,1,0,1,1,2,0,3,3,0,0,0
6,16,2.8,5,2,1,0,5,0,0,2,1,3,2,2,1,1
13,88,3.7,2,1,1,1,6,0,3,0,4,3,2,4,1,1
6,85,3.54,7,2,3,0,5,1,4,1,0,3,1,1,2,1
6,48,3.01,9,2,0,1,8,0,2,3,2,1,0,0,3,1
1,36,2.9,2,2,4,0,8,1,1,1,0,3,1,1,4,0
9,17,3.69,0,1,3,0,6,0,0,1,2,3,2,1,1,1
7,50,2.52,7,1,4,1,7,1,3,3,0,4,2,3,1,1
7,54,2.45,9,2,4,0,7,1,3,3,4,0,1,2,4,1
2,5,3.1,1,0,1,0,8,1,2,3,0,2,0,1,2,1
0,28,3.03,9,0,1,0,3,0,2,2,1,2,3,0,0,1
0,89,3.92,1,1,3,0,6,1,0,2,4,3,3,4,2,0
11,72,2.66,4,0,4,1,5,1,0,1,0,3,4,0,4,0
1,62,2.68,8,2,2,0,5,0,0,4,2,0,0,3,1,1
8,70,2.72,2,1,0,1,4,0,0,3,0,4,0,1,4,0
6,20,3.02,7,2,1,1,1,1,0,3,2,3,0,4,4,0
9,70,2.17,5,1,1,0,1,1,1,2,2,3,1,4,4,0
9,33,2.64,7,2,2,1,0,0,4,4,2,0,2,0,0,1
5,45,3.65,0,0,1,1,6,1,0,0,0,2,3,2,0,0
1,67,2.39,1,1,2,1,3,0,0,2,4,0,0,1,1,0
1,75,3.83,1,0,2,1,8,0,1,4,0,4,3,0,1,1
13,19,3.28,1,0,1,0,7,1,0,4,2,0,0,1,3,0
4,52,3.49,0,2,1,0,7,0,1,1,4,0,3,0,4,1
3,82,3.09,4,1,0,0,2,1,3,2,1,1,2,0,1,0
12,15,3.08,3,0,1,1,4,1,0,3,0,4,1,1,3,0
2,8,3.24,3,1,3,1,7,0,2,2,1,3,0,2,2,1
7,76,3.76,4,0,4,1,3,0,3,4,0,2,0,1,4,1
11,68,2.4,0,0,4,1,2,1,0,2,2,2,2,4,2,1
14,71,3.93,4,1,0,0,7,1,2,2,2,2,4,3,0,0
11,68,2.68,4,2,0,0,2,0,0,4,1,3,4,4,4,1
0,28,2.25,8,0,4,1,8,0,4,0,1,2,4,2,0,0
7,52,3.05,0,0,4,0,7,1,0,4,1,0,1,4,0,0
1,57,2.88,3,2,0,0,2,0,0,0,1,1,0,2,2,0
3,88,3.88,5,2,4,0,6,1,2,2,3,0,1,1,0,0
13,87,3.5,6,0,2,1,2,1,3,0,3,1,1,3,1,1
4,84,2.95,7,0,4,1,9,1,3,0,1,1,4,4,4,0
10,87,3.08,1,2,1,0,1,1,4,2,1,4,2,0,4,0
3,80,3.56,7,2,4,1,3,1,0,2,3,0,0,2,2,1
5,23,3.93,1,2,4,1,1,1,3,1,0,0,1,0,0,0
12,37,2.62,4,0,0,0,7,0,0,2,2,1,1,1,4,0
1,31,3.94,3,1,3,0,0,1,2,3,2,2,4,2,2,0
14,11,2.76,7,1,1,0,5,1,3,0,4,0,2,0,1,1
10,18,2.09,3,1,0,1,1,0,3,3,0,3,3,2,2,0
5,58,3.92,0,2,2,0,9,1,3,4,3,3,2,2,1,1
12,69,3.52,4,1,0,0,6,0,2,0,4,2,1,4,3,1
12,42,3.66,8,2,4,1,6,0,3,1,4,0,2,0,1,1
12,50,3.5,9,1,3,1,0,0,2,1,4,2,2,1,4,1
9,71,2.73,3,2,4,0,7,0,2,2,2,2,0,0,2,0
14,39,3.85,0,0,1,0,7,0,0,4,0,2,0,4,2,0
9,79,3.2,7,1,1,0,0,0,3,3,1,2,4,0,2,1
9,1,2.8,0,2,2,1,5,1,1,0,1,1,1,1,0,0
3,20,3.68,6,1,1,1,7,0,2,1,3,2,3,1,2,0
10,3,3.03,3,1,2,1,8,1,1,3,1,2,3,0,0,1
2,0,3.38,9,1,3,0,0,1,3,0,1,3,0,4,4,1
1,39,3.14,1,0,3,1,7,0,0,3,2,2,4,3,2,0
3,18,2.97,9,0,0,0,6,1,0,2,1,4,3,1,3,0
6,0,2.79,1,2,3,1,1,1,4,4,4,0,1,0,4,1
10,48,2.0,1,0,3,0,2,0,2,1,1,4,4,4,0,1
13,28,3.36,1,1,1,0,6,1,4,4,0,4,0,3,3,0
13,73,3.93,5,2,0,1,7,0,3,0,2,0,3,0,3,1
9,46,2.6,6,2,0,1,3,0,3,1,3,3,0,0,2,1
5,18,2.09,8,1,4,0,6,1,0,0,4,4,1,0,1,1
7,47,2.79,3,0,2,0,6,0,4,4,0,4,0,4,3,0
10,71,2.98,0,1,4,1,3,1,4,0,0,2,4,3,0,0
7,84,3.69,3,1,1,1,6,0,1,2,0,2,0,1,1,1
13,7,2.95,8,1,4,0,7,1,2,2,4,1,3,0,2,0
14,23,3.27,9,2,0,1,3,1,0,1,4,3,4,1,1,0
3,85,2.12,0,1,1,0,4,0,4,3,1,3,2,3,4,1
3,3,2.76,0,1,3,1,9,0,2,3,3,2,1,4,1,1
2,22,3.16,1,1,1,0,1,0,0,1,3,3,0,2,3,0
5,57,3.01,7,1,0,1,2,1,3,2,0,0,2,4,4,1
10,66,3.78,1,0,3,0,5,1,4,0,4,2,0,2,2,0
8,81,2.86,2,1,4,1,4,1,3,0,1,1,0,2,4,1
5,53,3.94,2,2,3,1,1,0,2,0,4,1,3,3,0,1
8,70,2.55,8,1,4,1,6,0,2,1,2,4,2,1,4,0
5,13,2.01,0,0,2,0,6,1,0,3,2,0,3,0,2,1
14,77,3.15,1,1,3,1,4,0,3,2,3,2,0,2,3,0
1,5,3.2,2,1,1,1,1,1,0,3,1,4,0,0,3,1
7,57,2.56,2,0,4,1,7,0,0,4,2,2,0,1,1,0
12,38,3.05,2,1,4,1,7,1,1,0,0,4,0,1,2,0
5,31,3.24,5,0,3,0,5,0,0,2,4,2,4,3,0,1
2,57,2.55,4,0,1,0,4,0,1,1,4,0,0,0,4,1
7,39,2.47,0,2,2,0,5,0,1,2,0,2,4,2,3,0
0,64,2.09,1,1,0,0,1,1,3,3,2,1,3,1,0,1
0,70,2.24,2,0,4,0,0,0,2,3,4,2,4,3,1,1
1,25,3.12,3,0,4,0,3,0,3,0,1,4,3,1,3,1
1,64,2.24,7,2,4,1,5,1,2,3,3,2,0,1,2,1
12,82,3.87,0,2,0,1,0,1,2,2,3,2,1,2,2,1
10,64,2.99,0,0,2,1,4,1,3,3,3,2,0,4,2,1
1,31,3.76,9,0,0,0,7,0,3,3,0,3,2,1,3,1
14,82,3.85,4,0,4,0,9,0,1,1,3,1,3,0,1,0
5,69,3.24,5,2,3,0,3,0,1,3,4,1,3,1,4,1
14,5,2.73,9,0,3,1,0,1,0,2,4,1,4,2,4,1
9,47,2.08,8,2,4,0,1,1,4,1,4,1,4,3,4,0
1,63,2.98,6,1,1,0,4,1,0,3,1,2,0,3,2,1
2,46,2.8,1,0,3,0,7,0,3,4,2,1,3,4,1,0
11,25,2.52,2,0,2,0,0,1,2,4,1,3,0,2,3,1
7,19,2.49,1,1,2,0,4,1,2,4,4,3,0,1,1,0
5,48,3.39,5,1,4,0,7,0,2,0,1,4,3,1,1,0
1,23,2.56,1,2,3,1,9,0,2,3,1,3,2,0,3,1
13,19,2.48,3,0,3,0,1,1,2,1,1,0,2,3,3,1
8,85,2.91,3,2,2,1,1,0,0,3,4,2,1,1,1,0
1,1,2.36,8,0,1,0,7,0,4,3,4,2,0,1,3,1
8,22,2.79,1,0,1,0,9,0,0,4,1,2,3,4,0,1
9,68,3.7,3,0,3,0,3,1,4,2,0,2,2,1,1,0
10,25,2.89,1,0,2,1,8,0,1,3,0,1,4,1,3,1
13,60,3.79,5,0,2,1,4,1,4,3,2,2,3,0,2,1
11,88,3.88,3,1,1,0,4,1,0,3,1,4,2,2,1,0
8,48,3.59,5,1,3,1,4,1,1,2,3,1,2,0,1,0
8,26,3.96,9,1,0,1,1,1,2,3,2,3,0,1,4,1
14,15,2.55,8,2,4,1,0,1,2,2,1,3,4,2,4,1
6,47,3.78,1,2,0,1,0,0,2,3,2,0,3,2,4,0
7,56,3.5,7,0,0,1,3,1,4,4,3,3,0,2,0,0
8,79,2.96,1,1,1,1,2,0,3,4,2,1,0,3,3,1
3,36,2.3,1,2,2,1,5,1,2,3,1,3,1,2,3,0
5,1,2.65,1,2,4,1,9,0,2,1,2,3,0,4,2,1
5,9,2.92,9,0,2,1,5,0,2,1,4,1,0,4,0,1
3,33,3.35,0,2,4,0,2,0,4,0,2,2,1,4,0,1
1,25,3.81,8,0,2,0,7,0,3,4,0,1,4,1,0,1
0,84,2.31,9,1,2,1,1,1,1,4,0,4,2,0,2,0
10,46,2.42,6,2,3,1,7,0,2,4,1,4,3,1,4,0
1,27,3.15,0,0,1,1,9,1,3,4,1,3,0,3,0,1
9,76,3.32,9,1,4,0,0,1,3,0,4,2,4,4,0,0
0,35,3.12,4,0,2,1,4,1,2,1,3,0,3,1,4,1
3,45,2.94,3,0,0,0,5,0,3,3,0,2,1,1,3,1
9,7,2.75,5,2,3,0,1,1,4,1,1,4,0,4,3,1
11,2,3.44,9,2,0,1,8,1,0,4,1,2,3,3,3,0
4,84,3.33,4,2,1,0,6,0,3,0,4,0,1,0,3,1
6,82,2.14,2,1,4,0,3,1,3,3,1,1,1,4,0,1
5,54,2.57,5,1,1,1,6,0,0,4,1,1,1,3,3,0
2,88,2.15,0,0,3,0,9,0,4,1,0,4,0,0,4,1
6,30,3.73,4,0,3,1,3,1,0,2,1,4,2,1,4,0
13,70,3.26,6,0,0,1,7,0,4,0,1,0,4,4,4,1
5,60,3.05,0,1,1,1,7,1,0,1,1,4,2,0,0,0
3,5,3.14,0,0,1,1,1,1,4,1,1,0,4,3,2,0
0,10,2.09,4,0,3,1,2,1,4,3,2,0,3,2,1,1
7,10,2.35,3,1,0,1,6,0,2,0,4,2,2,3,3,0
7,50,2.02,1,1,2,1,2,1,1,3,0,1,1,4,3,0
6,6,2.93,6,1,3,1,4,0,4,1,3,1,1,3,2,0
8,36,2.92,4,0,2,1,2,0,4,1,1,3,3,2,4,0
7,37,2.65,0,1,2,1,2,1,2,3,2,0,3,1,0,1
6,57,3.67,0,2,2,0,1,1,0,4,1,2,1,4,4,1
9,49,2.28,0,0,2,1,5,0,0,4,4,0,3,0,0,1
5,28,3.59,5,2,4,0,5,0,2,0,3,3,0,2,4,1
13,10,3.39,4,2,2,1,4,1,1,3,1,0,4,3,0,1
6,23,3.51,7,1,4,0,9,0,3,4,1,4,2,2,2,0
2,66,3.5,7,1,2,1,4,1,3,4,0,4,2,3,0,0
0,57,3.23,1,2,2,1,8,0,1,1,1,0,4,3,2,0
4,76,2.23,9,0,0,0,5,0,1,2,4,0,3,1,4,0
10,44,3.48,8,1,0,0,7,0,2,0,2,4,4,4,0,0
3,78,3.49,0,2,3,0,4,1,3,3,1,1,4,3,3,1
7,75,3.43,5,1,2,0,8,1,3,0,2,4,2,4,0,1
1,37,2.41,9,2,2,0,8,0,2,4,3,2,0,3,0,1
10,13,2.29,3,1,3,1,8,0,3,2,2,2,2,2,3,1
9,31,2.64,7,1,4,1,4,1,1,0,4,2,1,0,1,0
10,71,2.33,0,1,1,0,3,0,2,2,2,4,1,3,3,1
4,47,2.54,1,2,3,1,4,1,1,0,3,2,3,2,0,0
2,85,3.15,0,1,3,0,2,0,4,1,2,0,1,2,1,1
13,16,2.18,1,2,0,1,7,1,3,2,0,0,2,0,4,0
12,73,2.01,1,1,2,0,1,1,0,4,1,0,4,4,1,0
7,19,3.65,7,0,4,1,7,0,4,4,4,2,3,0,2,0
2,63,3.57,7,0,4,0,4,0,2,2,2,4,2,4,4,0
8,73,3.52,9,2,1,1,2,0,2,4,2,0,3,4,0,0
8,32,2.06,5,1,4,0,9,0,0,3,1,3,0,1,1,1
3,22,2.67,8,0,3,0,5,1,4,4,2,3,3,0,4,0
10,80,3.43,9,2,4,0,3,0,4,3,0,2,0,0,1,1
13,6,3.92,0,0,2,1,0,0,1,3,3,4,2,0,2,1
14,65,3.17,1,2,0,0,1,0,4,4,1,1,4,0,4,0
11,79,3.86,6,1,1,0,8,0,0,2,0,0,4,0,1,1
7,45,3.23,7,0,3,1,2,1,0,2,4,0,3,2,1,1
6,58,3.52,6,1,0,0,1,0,4,4,3,4,1,4,2,1
6,88,3.47,0,0,0,0,1,0,0,3,4,1,4,1,0,1
11,16,2.75,3,0,0,0,7,0,2,3,3,1,1,1,1,0
10,23,2.15,9,0,1,0,8,0,0,0,1,4,0,2,0,1
3,42,3.21,2,1,4,0,5,1,4,3,2,0,2,0,0,1
1,70,2.39,9,2,4,1,8,1,1,2,4,1,4,2,1,1
0,28,3.25,1,0,4,0,8,1,1,2,1,2,3,0,0,0
2,82,3.44,6,2,2,1,1,1,2,3,3,3,4,1,1,0
4,34,2.16,3,0,3,1,7,0,4,4,2,1,2,0,1,0
2,47,3.55,5,2,0,1,6,1,0,4,3,3,4,3,2,0
6,44,3.03,8,1,4,1,4,1,0,0,4,0,2,4,0,0
2,78,2.13,4,0,1,0,0,0,2,4,0,4,2,2,1,1
2,13,2.2,0,2,4,0,1,0,4,3,4,3,4,3,4,1
6,74,3.0,1,1,3,1,4,1,1,3,3,1,2,0,4,1
7,43,3.0,1,2,3,0,8,1,3,2,2,3,1,4,1,1
5,82,2.82,2,2,1,0,5,1,2,3,0,3,1,1,1,1
1,43,3.39,3,0,0,1,1,0,2,0,1,0,0,3,3,1
3,49,3.94,6,2,3,0,3,1,1,0,3,4,3,0,1,0
8,4,2.52,9,2,3,0,0,1,2,2,0,1,0,2,0,1
11,8,2.89,6,1,3,1,3,1,4,4,1,4,3,2,3,1
0,56,3.51,3,0,1,0,5,1,2,1,0,0,4,0,2,1
6,48,3.69,0,2,3,1,1,1,1,0,3,4,1,3,4,1
13,40,3.85,2,1,0,0,6,0,1,1,1,3,3,4,2,1
4,21,2.8,0,2,4,1,6,1,0,0,2,3,4,2,4,0
4,42,2.31,2,0,2,0,8,1,2,1,2,1,4,3,3,0
2,62,3.26,2,1,2,1,3,1,0,2,2,3,2,2,1,0
5,77,2.93,2,2,4,1,3,0,4,2,2,0,3,4,0,1
4,89,3.65,8,2,3,0,8,1,1,3,0,1,1,3,3,0
14,77,3.81,4,0,4,0,9,1,2,2,4,3,3,0,4,0
3,25,2.78,8,0,4,1,9,1,2,1,4,4,3,3,2,1
7,58,2.1,1,2,2,0,3,1,3,2,2,1,3,2,1,0
5,88,2.53,5,1,3,0,4,0,3,2,2,4,2,2,3,0
2,43,2.47,5,1,1,0,9,1,1,4,2,0,3,0,4,1
8,82,3.76,9,2,4,0,6,0,1,0,2,2,1,0,2,0
7,44,3.87,1,0,0,0,8,0,4,1,4,3,3,0,3,0
0,64,2.74,7,2,0,1,3,0,0,3,3,3,3,3,4,0
4,13,3.19,0,0,3,0,5,0,3,0,2,3,2,3,1,0
9,84,2.53,1,1,1,1,4,1,4,2,1,4,0,0,3,1
9,64,3.93,1,1,2,1,7,1,4,4,2,4,3,4,1,0
1,87,3.75,6,1,4,0,5,0,2,2,3,0,3,2,1,1
11,73,3.27,1,1,3,0,4,1,1,4,4,3,1,3,3,1
9,7,3.46,2,2,0,1,6,1,3,4,3,2,2,0,4,1
3,82,2.83,8,2,2,1,7,1,0,4,3,0,0,3,3,1
1,0,2.21,8,0,4,1,7,0,4,1,3,4,1,4,2,1
